Day,Pair,Gross_flow,Net_flow,FX_rate
50,D->F,38.437,9.765,0.96636
50,D->G,109.325,-5.105,1.08926
50,D->H,95.187,3.199,1.06074
50,E->A,54.393,8.911,1.01209
50,E->B,67.322,-9.476,0.99182
50,E->C,73.2,1.184,1.34258
50,E->D,165.685,-11.897,0.92814
50,E->F,30.313,-0.545,0.90908
50,E->G,88.912,9.809,0.87937
50,E->H,109.291,-7.563,1.0553
50,F->A,155.024,-3.741,1.16345
50,F->B,52.345,-7.009,1.01077
50,F->C,55.826,-7.888,0.8708
50,F->D,95.626,-13.098,0.82947
50,F->E,22.033,-6.256,1.13194
50,F->G,85.616,-3.712,1.18959
50,F->H,206.174,2.452,1.05688
50,G->A,93.049,6.819,0.86833
50,G->B,7.75,-3.731,1.08417
50,G->C,40.03,-1.819,1.06071
50,G->D,48.366,-1.949,1.01589
50,G->E,130.053,-15.264,1.14737
50,G->F,55.882,-3.428,0.99376
50,G->H,22.622,1.25,1.13616
50,H->A,70.078,-1.248,1.02405
50,H->B,72.139,-15.539,1.08163
50,H->C,45.469,-2.125,1.07321
50,H->D,39.734,-1.093,0.762
50,H->E,212.906,-17.775,0.94232
50,H->F,110.493,-18.611,0.91368
50,H->G,114.975,0.707,0.96228
51,A->B,54.732,-13.527,1.13596
51,A->C,46.118,-4.182,0.8206
51,A->D,19.302,-1.889,1.15755
51,A->E,88.321,-15.968,1.15269
51,A->F,101.748,-20.75,0.67727
51,A->G,53.377,-1.754,0.79439
51,A->H,110.554,12.763,0.94638
51,B->A,37.06,2.33,0.93615
51,B->C,41.408,3.056,1.00337
51,B->D,73.492,5.111,0.8838
51,B->E,54.073,-4.138,1.11679
51,B->F,102.441,-0.983,1.07618
51,B->G,96.109,-4.638,1.00787
51,B->H,62.203,2.985,1.12932
51,C->A,30.047,-0.85,1.01438
51,C->B,55.743,-13.863,0.87689
51,C->D,107.12,-0.696,1.09052
51,C->E,106.625,15.06,0.86002
51,C->F,54.316,5.746,1.09654
51,C->G,27.878,-3.072,0.9377
51,C->H,28.76,-5.917,1.0391
51,D->A,87.375,-4.473,0.90354
51,D->B,65.716,10.4,1.16701
51,D->C,56.943,6.768,0.97013
51,D->E,43.093,-1.04,0.9384
51,D->F,34.602,2.225,0.96497
51,D->G,121.56,0.432,1.08199
51,D->H,95.748,-13.22,1.05359
51,E->A,48.707,0.502,1.01146
51,E->B,68.797,5.427,0.97944
51,E->C,96.66,-3.31,1.35127
51,E->D,169.938,-14.918,0.9318
51,E->F,39.073,-2.148,0.90759
51,E->G,81.395,17.527,0.87847
51,E->H,120.132,-11.885,1.05756
51,F->A,169.965,25.648,1.15881
51,F->B,41.172,-0.191,1.00841
51,F->C,56.753,7.102,0.8694
51,F->D,103.174,-16.158,0.82345
51,F->E,30.494,-4.721,1.12387
51,F->G,91.168,-1.693,1.19124
51,F->H,213.695,12.39,1.05285
51,G->A,92.197,22.245,0.86751
51,G->B,14.564,-6.083,1.08635
51,G->C,38.661,-2.154,1.05195
51,G->D,44.766,7.951,1.01992
51,G->E,127.756,19.789,1.15249
51,G->F,65.541,-4.99,0.9955
51,G->H,70.953,1.515,1.14374
51,H->A,69.239,9.452,1.02849
51,H->B,83.876,-6.182,1.07784
51,H->C,60.205,1.439,1.07283
51,H->D,34.98,0.355,0.76627
51,H->E,221.292,-9.792,0.94166
51,H->F,125.724,-12.506,0.91512
51,H->G,121.214,-4.529,0.9662
52,A->B,70.556,2.044,1.1417
52,A->C,48.58,-3.255,0.82254
52,A->D,14.744,-2.895,1.16071
52,A->E,77.398,19.501,1.15456
52,A->F,126.697,5.604,0.6679
52,A->G,60.728,-11.25,0.79146
52,A->H,124.622,9.918,0.9424
52,B->A,29.49,-1.257,0.9306
52,B->C,35.984,1.646,1.00405
52,B->D,91.333,0.052,0.87846
52,B->E,57.865,2.375,1.12066
52,B->F,112.134,23.8,1.08266
52,B->G,103.011,-5.599,1.01357
52,B->H,59.961,-5.15,1.13531
52,C->A,33.075,-3.691,1.00363
52,C->B,52.509,5.486,0.88046
52,C->D,98.148,0.104,1.09025
52,C->E,113.604,-13.363,0.85615
52,C->F,65.486,3.572,1.09245
52,C->G,28.773,-4.506,0.93833
52,C->H,,-4.981,1.04855
52,D->A,90.691,6.966,0.90011
52,D->B,64.019,-0.443,1.16728
52,D->C,62.309,11.333,0.97286
52,D->E,42.6,3.652,0.94265
52,D->F,39.574,9.661,0.97149
52,D->G,119.405,6.443,1.07697
52,D->H,96.724,12.449,1.04591
52,E->A,41.927,10.556,1.01639
52,E->B,72.683,18.083,0.97493
52,E->C,80.395,-8.713,1.35801
52,E->D,180.177,-8.535,0.93152
52,E->F,35.103,-1.599,0.91233
52,E->G,81.958,3.499,0.88799
52,E->H,124.033,-1.029,1.05513
52,F->A,173.05,12.183,1.164
52,F->B,62.274,-0.945,1.00504
52,F->C,69.702,-5.982,0.87183
52,F->D,110.032,2.403,0.81766
52,F->E,27.171,0.923,1.12172
52,F->G,93.828,17.581,1.19162
52,F->H,213.405,-35.661,1.04896
52,G->A,96.519,2.486,0.87265
52,G->B,9.42,-3.371,1.09393
52,G->C,38.396,4.822,1.06136
52,G->D,50.833,-3.85,1.01808
52,G->E,144.146,4.024,1.14752
52,G->F,68.894,16.01,1.00528
52,G->H,15.165,2.35,1.13923
52,H->A,76.485,-1.88,1.02844
52,H->B,83.083,5.812,1.07428
52,H->C,57.488,-5.369,1.07134
52,H->D,35.185,1.624,0.76459
52,H->E,222.231,-24.175,0.94072
52,H->F,119.385,9.456,0.91563
52,H->G,140.597,-28.508,0.95857
53,A->B,63.623,2.151,1.14497
53,A->C,44.095,-4.104,0.82591
53,A->D,29.656,-1.481,1.15361
53,A->E,82.916,-0.607,1.15208
53,A->F,113.161,-10.529,0.66732
53,A->G,58.413,6.821,0.79043
53,A->H,121.748,-5.8,0.94034
53,B->A,30.052,-4.605,0.93213
53,B->C,34.964,1.321,0.99946
53,B->D,232.36,3.613,0.87908
53,B->E,50.685,5.692,1.12204
53,B->F,107.245,-3.999,1.08155
53,B->G,90.108,2.324,1.01783
53,B->H,54.473,8.18,1.13564
53,C->A,25.486,0.388,1.00869
53,C->B,46.577,7.387,0.88138
53,C->D,98.289,-4.027,1.09026
53,C->E,107.985,-6.773,0.84569
53,C->F,57.207,5.457,1.09717
53,C->G,18.662,-3.184,0.94491
53,C->H,30.514,-3.443,1.06123
53,D->A,89.191,25.897,0.89974
53,D->B,59.501,-0.557,1.16966
53,D->C,61.472,12.791,0.96789
53,D->E,40.093,-3.736,0.94054
53,D->F,32.271,3.137,0.97205
53,D->G,124.238,-21.171,1.07465
53,D->H,90.713,5.91,1.04314
53,E->A,49.996,-0.481,1.01357
53,E->B,77.225,-4.353,0.98031
53,E->C,87.219,-5.199,1.34686
53,E->D,168.321,16.338,0.93605
53,E->F,44.444,6.92,0.91128
53,E->G,83.718,3.518,0.88521
53,E->H,114.535,-12.398,1.05736
53,F->A,163.719,-4.321,1.16363
53,F->B,49.331,-5.527,1.00757
53,F->C,62.21,3.793,0.8695
53,F->D,111.85,-8.787,0.8116
53,F->E,32.546,-5.877,1.11838
53,F->G,88.646,-14.264,1.1981
53,F->H,199.501,31.544,1.05628
53,G->A,89.347,-5.513,0.87265
53,G->B,24.735,-4.74,1.09429
53,G->C,40.938,0.089,1.06128
53,G->D,52.864,-1.653,1.01926
53,G->E,134.542,-3.187,1.14644
53,G->F,66.434,-0.405,1.00913
53,G->H,17.976,3.182,1.12841
53,H->A,66.32,6.799,1.02525
53,H->B,83.32,-7.945,1.07399
53,H->C,63.902,2.067,1.07589
53,H->D,35.075,0.159,0.761
53,H->E,218.001,-9.192,0.93963
53,H->F,119.857,-11.823,0.91099
53,H->G,118.389,10.229,0.95813
54,A->B,67.767,-8.689,1.14079
54,A->C,35.214,3.65,0.8301
54,A->D,17.57,-1.503,1.14607
54,A->E,76.252,4.167,1.15893
54,A->F,96.75,-4.764,0.66899
54,A->G,64.397,-8.461,0.78979
54,A->H,112.793,6.834,0.93618
54,B->A,23.259,-1.317,0.933
54,B->C,32.981,0.79,0.99669
54,B->D,71.555,-2.23,0.87668
54,B->E,58.642,-6.527,1.12177
54,B->F,100.336,18.349,1.07695
54,B->G,84.428,-3.095,1.01555
54,B->H,47.479,-2.795,1.13849
54,C->A,31.784,-3.67,1.01041
54,C->B,53.722,3.784,0.88635
54,C->D,99.824,18.466,1.08649
54,C->E,102.474,10.968,0.849
54,C->F,53.499,-5.935,1.09175
54,C->G,24.586,-2.385,0.94699
54,C->H,29.374,-3.564,1.0634
54,D->A,84.875,-3.924,0.90474
54,D->B,62.99,5.923,1.1756
54,D->C,57.02,-8.199,0.96738
54,D->E,40.517,-1.455,0.93775
54,D->F,37.791,-2.588,0.96827
54,D->G,118.861,-16.885,1.07843
54,D->H,91.248,4.949,1.03602
54,E->A,,7.245,1.01069
54,E->B,72.69,-1.778,0.97613
54,E->C,78.485,5.356,1.3538
54,E->D,164.524,-15.466,0.9365
54,E->F,38.67,5.073,0.91608
54,E->G,88.797,3.124,0.87924
54,E->H,120.097,3.021,1.05726
54,F->A,150.839,-11.61,1.15093
54,F->B,50.66,-4.682,1.01063
54,F->C,55.189,4.878,0.86928
54,F->D,102.218,-8.271,0.81131
54,F->E,25.524,-2.516,1.12943
54,F->G,80.465,-16.311,1.19802
54,F->H,201.832,-50.715,1.06292
54,G->A,93.182,4.411,0.87431
54,G->B,5.284,-4.371,1.08548
54,G->C,34.524,-2.638,1.05661
54,G->D,44.822,1.54,1.02471
54,G->E,133.649,17.543,1.15538
54,G->F,58.678,-3.839,1.00919
54,G->H,17.586,1.622,1.12782
54,H->A,69.727,5.188,1.02709
54,H->B,71.758,6.32,1.07536
54,H->C,52.572,3.302,1.07027
54,H->D,33.817,-2.658,0.7572
54,H->E,217.116,-32.753,0.93517
54,H->F,116.939,-0.589,0.90835
54,H->G,112.627,7.797,0.96386
55,A->B,21.214,-2.336,1.14837
55,A->C,20.383,-2.888,0.82993
55,A->D,12.073,-1.121,1.14649
55,A->E,39.005,-3.733,1.1669
55,A->F,48.487,-4.184,0.67225
55,A->G,33.099,-1.924,0.78894
55,A->H,185.236,13.046,0.93505
55,B->A,24.52,-2.263,0.93468
55,B->C,16.62,3.403,0.99239
55,B->D,42.969,-5.843,0.87298
55,B->E,30.152,0.712,1.13152
55,B->F,61.192,7.497,1.0782
55,B->G,49.441,-8.109,1.01841
55,B->H,27.022,1.075,1.1399
55,C->A,16.878,-0.361,1.01416
55,C->B,27.707,0.717,0.88384
55,C->D,155.928,-0.048,1.08644
55,C->E,54.531,-3.964,0.84861
55,C->F,32.72,3.731,1.07891
55,C->G,9.552,-2.833,0.9442
55,C->H,12.581,-2.897,1.06975
55,D->A,54.935,1.932,0.90298
55,D->B,,4.534,1.16996
55,D->C,36.675,-0.855,0.97063
55,D->E,20.456,0.129,0.93325
55,D->F,16.843,5.427,0.97008
55,D->G,,-2.348,1.0799
55,D->H,39.112,-3.419,1.03892
55,E->A,25.987,4.678,1.01653
55,E->B,40.465,4.251,0.97746
55,E->C,54.013,-3.524,1.34036
55,E->D,84.874,22.819,0.93472
55,E->F,14.644,2.241,0.91202
55,E->G,57.086,4.668,0.8786
55,E->H,58.166,-4.728,1.06617
55,F->A,78.822,8.973,1.14948
55,F->B,21.511,-1.959,1.00726
55,F->C,28.928,2.387,0.87253
55,F->D,63.707,1.817,0.80972
55,F->E,13.82,-2.336,1.13007
55,F->G,145.672,4.335,1.20121
55,F->H,326.787,10.245,1.06835
55,G->A,,-1.068,0.87363
55,G->B,,-1.349,1.07992
55,G->C,27.76,1.445,1.05247
55,G->D,22.392,-2.329,1.02559
55,G->E,64.806,-0.406,1.1585
55,G->F,33.423,5.861,1.01919
55,G->H,12.923,0.299,1.12355
55,H->A,30.84,7.928,1.02414
55,H->B,43.439,-1.513,1.07923
55,H->C,26.97,1.2,1.06284
55,H->D,19.728,-3.45,0.75459
55,H->E,109.121,-14.254,0.93634
55,H->F,61.887,8.32,0.91234
55,H->G,67.431,-10.752,0.96086
56,A->B,28.799,-5.357,1.14145
56,A->C,11.408,-0.493,0.8373
56,A->D,3.867,-2.4,1.13947
56,A->E,36.83,-2.735,1.16776
56,A->F,51.385,-1.479,0.67474
56,A->G,32.771,-3.127,0.78683
56,A->H,45.805,-3.283,0.93751
56,B->A,11.185,1.134,0.93963
56,B->C,21.659,3.727,1.00576
56,B->D,29.933,-0.673,0.87153
56,B->E,30.031,-3.514,1.12232
56,B->F,,-2.485,1.0741
56,B->G,38.658,1.84,1.02359
56,B->H,26.25,-0.148,1.14265
56,C->A,,-0.906,1.01588
56,C->B,16.899,3.462,0.88051
56,C->D,44.207,0.125,1.08148
56,C->E,,-5.066,0.84595
56,C->F,27.348,2.889,1.08042
56,C->G,8.965,-2.897,0.93935
56,C->H,38.099,-3.733,1.07014
56,D->A,36.921,-2.136,0.90573
56,D->B,22.654,1.446,1.18097
56,D->C,33.508,1.677,0.96902
56,D->E,13.255,-1.197,0.93059
56,D->F,12.71,2.032,0.96311
56,D->G,44.987,-2.133,1.08562
56,D->H,40.189,-2.645,1.04304
56,E->A,27.654,-0.891,1.013
56,E->B,30.722,3.742,0.97236
56,E->C,32.887,-1.584,1.35461
56,E->D,84.249,-6.964,0.93151
56,E->F,20.813,-1.581,0.91501
56,E->G,37.302,2.83,0.87883
56,E->H,58.1,-5.912,1.07421
56,F->A,60.983,-8.674,1.14682
56,F->B,17.713,-4.346,1.00062
56,F->C,35.179,1.481,0.87616
56,F->D,41.257,-7.448,0.81341
56,F->E,11.525,-2.053,1.12349
56,F->G,42.634,-3.978,1.20491
56,F->H,92.193,4.572,1.07853
56,G->A,40.199,-1.823,0.86837
56,G->B,9.432,-1.652,1.08489
56,G->C,20.256,-0.493,1.04601
56,G->D,16.239,-1.203,1.03203
56,G->E,52.575,1.045,1.15459
56,G->F,25.133,0.565,1.01965
56,G->H,9.016,-0.476,1.12164
56,H->A,33.983,2.002,1.02303
56,H->B,30.866,4.0,1.08915
56,H->C,25.215,0.883,1.06964
56,H->D,18.686,0.537,0.75113
56,H->E,87.478,-15.084,0.93436
56,H->F,53.62,1.208,0.91117
56,H->G,52.847,-3.859,0.95996
57,A->B,56.38,-2.197,1.1452
57,A->C,45.34,7.556,0.83964
57,A->D,24.048,-3.381,1.13112
57,A->E,79.846,-5.423,1.17436
57,A->F,111.96,-1.364,0.68232
57,A->G,56.759,-4.743,0.78585
57,A->H,107.315,-32.9,0.9359
57,B->A,12.966,-1.877,0.93881
57,B->C,44.699,6.951,1.01094
57,B->D,78.916,8.142,0.86964
57,B->E,46.132,-6.201,1.11858
57,B->F,106.122,-8.402,1.06887
57,B->G,88.968,-12.942,1.02508
57,B->H,60.988,0.363,1.13261
57,C->A,28.824,-0.026,1.02532
57,C->B,,-3.094,0.88093
57,C->D,93.317,-9.879,1.08155
57,C->E,104.045,-0.589,0.84624
57,C->F,53.186,1.747,1.07333
57,C->G,24.045,-3.693,0.94633
57,C->H,21.289,-0.394,1.07427
57,D->A,82.645,-6.211,0.89285
57,D->B,55.812,-1.323,1.18044
57,D->C,57.496,3.157,0.96842
57,D->E,31.399,3.973,0.93631
57,D->F,45.166,-1.393,0.9691
57,D->G,113.798,-17.577,1.08293
57,D->H,87.731,-8.541,1.0464
57,E->A,61.77,3.011,1.01595
57,E->B,74.518,-8.967,0.96845
57,E->C,83.12,-3.014,1.34811
57,E->D,158.843,-3.593,0.92794
57,E->F,37.629,1.887,0.91444
57,E->G,79.758,0.478,0.88536
57,E->H,119.023,14.823,1.07792
57,F->A,152.983,-31.374,1.15095
57,F->B,45.68,-3.419,0.99375
57,F->C,54.225,-4.395,0.87221
57,F->D,94.32,23.154,0.81326
57,F->E,23.258,-4.284,1.13082
57,F->G,82.637,0.834,1.21109
57,F->H,194.973,-1.166,1.06525
57,G->A,94.304,2.125,0.87578
57,G->B,10.343,-5.626,1.08827
57,G->C,38.775,-0.14,1.03468
57,G->D,41.669,-2.028,1.0307
57,G->E,128.737,-14.9,1.15137
57,G->F,63.75,5.299,1.01713
57,G->H,19.583,2.43,1.12291
57,H->A,70.452,2.021,1.01758
57,H->B,84.981,-17.343,1.09567
57,H->C,39.981,-3.404,1.07744
57,H->D,26.736,-5.53,0.75637
57,H->E,198.463,6.66,0.92829
57,H->F,114.557,-5.978,0.90403
57,H->G,120.652,-3.068,0.96428
58,A->B,59.812,5.43,1.14687
58,A->C,46.809,-3.208,0.83994
58,A->D,28.99,-3.307,1.1372
58,A->E,91.716,-0.789,1.17447
58,A->F,108.317,9.849,0.67671
58,A->G,62.94,-4.161,0.78375
58,A->H,124.259,-16.846,0.93465
58,B->A,29.888,-0.151,0.9401
58,B->C,37.783,2.43,1.00288
58,B->D,81.334,-5.063,0.86998
58,B->E,58.494,-4.874,1.11913
58,B->F,112.747,3.982,1.06904
58,B->G,89.951,2.724,1.02452
58,B->H,55.297,5.536,1.12991
58,C->A,38.168,-2.943,1.03053
58,C->B,54.569,3.663,0.872
58,C->D,95.846,8.418,1.08173
58,C->E,103.759,5.725,0.85304
58,C->F,67.699,7.15,1.07772
58,C->G,24.66,-8.627,0.9482
58,C->H,27.807,-9.034,1.06462
58,D->A,81.557,0.101,0.89679
58,D->B,63.393,-2.149,1.1796
58,D->C,51.722,-5.353,0.96532
58,D->E,41.806,1.668,0.93507
58,D->F,36.545,12.218,0.95788
58,D->G,120.881,-6.838,1.07517
58,D->H,99.932,8.596,1.05501
58,E->A,42.257,-4.721,1.00868
58,E->B,77.707,0.461,0.96818
58,E->C,84.11,-10.225,1.35199
58,E->D,172.256,14.866,0.92896
58,E->F,38.403,2.997,0.91919
58,E->G,75.788,3.673,0.88414
58,E->H,358.975,-20.601,1.07603
58,F->A,158.733,3.332,1.15168
58,F->B,50.648,-6.409,0.98239
58,F->C,60.637,6.865,0.86793
58,F->D,114.622,-2.772,0.80498
58,F->E,23.473,-7.742,1.14003
58,F->G,86.967,-11.192,1.2191
58,F->H,199.937,-10.555,1.06753
58,G->A,92.298,3.677,0.88228
58,G->B,27.063,-4.994,1.08724
58,G->C,129.18,4.055,1.03677
58,G->D,50.62,0.254,1.03643
58,G->E,130.998,-5.779,1.14442
58,G->F,78.384,-0.464,1.0189
58,G->H,32.188,5.0,1.12157
58,H->A,71.479,-3.392,1.01352
58,H->B,79.013,1.575,1.10225
58,H->C,63.684,-0.713,1.07137
58,H->D,25.577,-0.07,0.75496
58,H->E,217.716,0.281,0.92667
58,H->F,115.401,10.801,0.90509
58,H->G,122.865,5.584,0.96672
59,A->B,61.86,-3.696,1.14168
59,A->C,43.105,4.142,0.83363
59,A->D,19.819,-4.581,1.14451
59,A->E,83.432,-7.169,1.16831
59,A->F,118.584,-5.955,0.67607
59,A->G,68.338,-2.663,0.78418
59,A->H,123.841,-15.089,0.93949
59,B->A,39.62,2.237,0.94179
59,B->C,36.135,4.344,1.01069
59,B->D,90.084,-1.738,0.8695
59,B->E,51.663,-8.609,1.12239
59,B->F,105.473,-2.013,1.07503
59,B->G,95.423,0.835,1.02626
59,B->H,61.316,6.08,1.13385
59,C->A,33.389,-0.643,1.03338
59,C->B,54.404,8.355,0.87272
59,C->D,100.991,9.018,1.08367
59,C->E,117.351,4.518,0.85104
59,C->F,51.192,2.862,1.08124
59,C->G,25.333,-3.005,0.95201
59,C->H,21.184,-1.48,1.06837
59,D->A,102.192,-8.988,0.8929
59,D->B,69.366,4.554,1.1745
59,D->C,72.966,4.055,0.97071
59,D->E,44.641,-3.419,0.93371
59,D->F,36.528,3.284,0.95811
59,D->G,126.174,-6.101,1.07074
59,D->H,100.344,7.87,1.04842
59,E->A,54.702,-1.717,1.01446
59,E->B,78.187,-3.554,0.9702
59,E->C,85.618,-6.877,1.34888
59,E->D,185.27,-0.597,0.93075
59,E->F,37.331,-0.263,0.91442
59,E->G,82.849,-1.377,0.89101
59,E->H,118.581,-9.035,1.07497
59,F->A,176.701,16.552,1.1576
59,F->B,53.325,-2.716,0.99104
59,F->C,73.669,0.413,0.86667
59,F->D,112.184,-22.258,0.80285
59,F->E,32.142,-6.817,1.15193
59,F->G,85.367,-8.861,1.22552
59,F->H,650.261,-32.394,1.06702
59,G->A,98.363,18.676,0.87675
59,G->B,16.869,-5.035,1.08693
59,G->C,46.004,0.196,1.03077
59,G->D,47.057,4.895,1.04774
59,G->E,138.725,-2.129,1.14674
59,G->F,60.112,1.422,1.02299
59,G->H,25.088,5.237,1.11434
59,H->A,67.372,-6.337,1.0086
59,H->B,84.099,-8.56,1.10575
59,H->C,64.824,-0.382,1.07147
59,H->D,49.458,1.308,0.75701
59,H->E,224.23,3.343,0.94013
59,H->F,125.991,-2.226,0.90416
59,H->G,131.907,-10.164,0.97655
60,A->B,58.983,5.294,1.14587
60,A->C,37.601,6.839,0.83046
60,A->D,26.015,-3.624,1.13901
60,A->E,83.79,2.055,1.16193
60,A->F,114.548,7.688,0.67599
60,A->G,58.612,-9.697,0.78645
60,A->H,117.302,-12.706,0.93832
60,B->A,34.622,1.584,0.94057
60,B->C,28.338,-2.375,1.00987
60,B->D,88.463,4.267,0.86842
60,B->E,58.94,-4.766,1.1193
60,B->F,101.059,-2.545,1.07643
60,B->G,94.325,3.848,1.02372
60,B->H,,-2.415,1.13264
60,C->A,34.112,0.812,1.03011
60,C->B,56.725,-1.541,0.87393
60,C->D,99.418,11.833,1.07714
60,C->E,110.336,22.624,0.85211
60,C->F,64.756,3.516,1.08367
60,C->G,15.951,-3.276,0.94643
60,C->H,12.552,-5.564,1.06358
60,D->A,102.639,8.365,0.89439
60,D->B,60.526,7.391,1.17869
60,D->C,67.054,0.685,0.96388
60,D->E,41.981,-6.322,0.94416
60,D->F,28.215,4.715,0.95607
60,D->G,124.886,-15.9,1.06923
60,D->H,97.493,3.923,1.04982
60,E->A,52.241,10.235,1.00597
60,E->B,84.759,4.307,0.97069
60,E->C,83.262,-11.398,1.35895
60,E->D,174.565,19.536,0.93538
60,E->F,41.78,2.577,0.91038
60,E->G,90.14,19.451,0.89654
60,E->H,126.201,-0.184,1.06806
60,F->A,168.517,-6.787,1.16319
60,F->B,48.224,-4.585,0.99636
60,F->C,63.939,13.398,0.86974
60,F->D,116.009,5.067,0.80276
60,F->E,28.558,-3.167,1.14077
60,F->G,96.062,-1.067,1.22268
60,F->H,213.36,0.549,1.06776
60,G->A,103.068,-1.7,0.87959
60,G->B,14.393,-3.93,1.08634
60,G->C,44.343,-3.721,1.02382
60,G->D,51.754,-5.99,1.04845
60,G->E,134.129,16.833,1.13945
60,G->F,66.048,1.041,1.02829
60,G->H,20.64,2.789,1.11847
60,H->A,76.6,4.031,1.00092
60,H->B,85.659,-11.707,1.10508
60,H->C,155.173,-15.138,1.07966
60,H->D,43.026,1.544,0.75579
60,H->E,219.227,42.42,0.93311
60,H->F,114.986,24.921,0.91023
60,H->G,120.362,-24.354,0.98387
61,A->B,62.764,-0.951,1.14841
61,A->C,38.78,5.492,0.83625
61,A->D,16.3,-3.282,1.14647
61,A->E,,-5.038,1.1676
61,A->F,110.945,-12.969,0.67893
61,A->G,,-6.953,0.78798
61,A->H,117.478,1.128,0.93969
61,B->A,29.831,0.053,0.94581
61,B->C,30.865,8.594,1.00694
61,B->D,80.499,8.033,0.87039
61,B->E,57.639,5.709,1.11892
61,B->F,297.059,-16.537,1.06738
61,B->G,95.747,3.889,1.02805
61,B->H,53.204,8.677,1.124
61,C->A,34.43,-1.37,1.03015
61,C->B,,13.807,0.87512
61,C->D,,-4.143,1.07792
61,C->E,105.299,9.046,0.85251
61,C->F,61.731,2.86,1.09788
61,C->G,16.28,-1.105,0.94311
61,C->H,29.751,-4.996,1.05939
61,D->A,91.753,-6.275,0.89931
61,D->B,58.298,8.904,1.18966
61,D->C,62.642,-4.196,0.96029
61,D->E,30.423,0.848,0.93753
61,D->F,46.578,7.123,0.95462
61,D->G,113.473,9.957,1.06427
61,D->H,90.165,13.548,1.04572
61,E->A,57.18,-5.853,0.99875
61,E->B,78.608,-0.354,0.97565
61,E->C,89.48,-2.019,1.35375
61,E->D,165.668,16.048,0.93444
61,E->F,36.421,6.717,0.91206
61,E->G,85.665,10.718,0.89977
61,E->H,119.692,5.261,1.06794
61,F->A,161.855,16.942,1.15804
61,F->B,49.607,-1.371,1.00231
61,F->C,162.492,-4.703,0.86903
61,F->D,95.358,-4.689,0.79503
61,F->E,22.431,-6.135,1.14079
61,F->G,94.908,-1.327,1.22594
61,F->H,196.962,48.284,1.06622
61,G->A,76.383,-4.209,0.89012
61,G->B,10.993,-7.219,1.08033
61,G->C,40.95,-2.077,1.02864
61,G->D,48.327,-3.285,1.04384
61,G->E,133.124,11.974,1.13498
61,G->F,68.546,4.067,1.02639
61,G->H,26.077,0.343,1.11422
61,H->A,,3.507,0.99899
61,H->B,78.475,-3.447,1.11132
61,H->C,52.11,-4.549,1.07961
61,H->D,41.601,-1.047,0.7523
61,H->E,207.938,33.095,0.93073
61,H->F,106.934,4.146,0.90677
61,H->G,118.38,-11.84,0.98099
62,A->B,31.932,-0.117,1.16201
62,A->C,,-0.208,0.8374
62,A->D,8.074,-1.69,1.14657
62,A->E,53.715,1.512,1.1715
62,A->F,63.067,-3.288,0.68676
62,A->G,30.281,4.702,0.78597
62,A->H,65.153,-0.791,0.93656
62,B->A,13.295,2.143,0.94748
62,B->C,8.529,4.047,1.00521
62,B->D,45.411,-0.874,0.86643
62,B->E,26.635,-4.54,1.11091
62,B->F,55.632,-2.282,1.06234
62,B->G,50.517,-5.448,1.03166
62,B->H,35.315,1.397,1.1285
62,C->A,22.318,0.136,1.03972
62,C->B,27.498,-0.82,0.87304
62,C->D,46.925,2.819,1.0871
62,C->E,62.076,4.665,0.85234
62,C->F,32.921,0.735,1.09389
62,C->G,13.104,-2.487,0.93778
62,C->H,5.197,-0.368,1.05828
62,D->A,57.488,7.827,0.90039
62,D->B,34.963,7.12,1.18482
62,D->C,28.099,3.02,0.96134
62,D->E,13.459,0.46,0.93263
62,D->F,24.599,2.026,0.95287
62,D->G,,-0.178,1.06659
62,D->H,156.471,3.563,1.05314
62,E->A,24.316,0.596,1.00474
62,E->B,116.71,-1.52,0.97231
62,E->C,40.884,-4.682,1.34849
62,E->D,96.472,-9.072,0.94519
62,E->F,27.701,3.136,0.91123
62,E->G,45.067,-3.29,0.88867
62,E->H,71.66,-1.475,1.06284
62,F->A,88.217,-20.406,1.17647
62,F->B,21.974,-1.065,1.0048
62,F->C,29.772,1.134,0.87219
62,F->D,63.046,-10.433,0.79186
62,F->E,11.351,-0.417,1.13994
62,F->G,47.151,-1.351,1.22936
62,F->H,102.529,-5.371,1.06291
62,G->A,51.655,5.693,0.88842
62,G->B,7.57,-1.899,1.07669
62,G->C,26.31,0.235,1.02794
62,G->D,33.191,-1.39,1.0416
62,G->E,74.632,-7.366,1.14161
62,G->F,33.777,-1.005,1.01963
62,G->H,14.177,1.261,1.11728
62,H->A,40.483,-2.457,1.00086
62,H->B,50.14,2.99,1.10108
62,H->C,42.165,0.12,1.07227
62,H->D,19.208,1.709,0.74915
62,H->E,110.08,0.354,0.92904
62,H->F,64.141,-0.23,0.90704
62,H->G,203.548,-8.386,0.99049
63,A->B,25.341,0.329,1.16549
63,A->C,19.964,-3.821,0.83666
63,A->D,1.018,-0.74,1.15455
63,A->E,,0.983,1.16461
63,A->F,45.399,8.031,0.68879
63,A->G,24.779,-2.254,0.7848
63,A->H,60.327,-5.688,0.93756
63,B->A,23.751,-0.318,0.94604
63,B->C,50.726,0.353,1.00308
63,B->D,34.84,0.434,0.86487
63,B->E,16.447,-1.872,1.11594
63,B->F,43.863,6.097,1.05742
63,B->G,125.225,2.89,1.03196
63,B->H,34.011,0.427,1.11893
63,C->A,13.923,-0.946,1.02878
